ID	name	source	formula	mass	charge	xrefs
MNXM728262	(2E)-hexadecenal	M_HC02228_c	C16H30O	238.4088	0	chebi:17585;CHEBI:17585;SLM:000000141;bigg.metabolite:HC02228;biggM:HC02228;biggM:M_HC02228;chebi:11490;chebi:1288;chebi:19791;hmdb:HMDB0060482;hmdb:HMDB60482;kegg.compound:C06123;keggC:C06123;keggC:M_C06123;lipidmaps:LMFA06000089;lipidmapsM:LMFA06000089;metacyc.compound:CPD-292;metacycM:CPD-292;reactome:R-ALL-428671;reactomeM:R-ALL-428671;seed.compound:cpd01800;seedM:M_cpd01800;seedM:cpd01800;slm:000000141
MNXM728283	12-hydroxyeicosatetraenoate	M_12harachd_c;M_12harachd_e;M_12harachd_r;M_CE0347_c;M_CE0347_r	C20H31O3	319.45834	-1	biggM:CE0347;bigg.metabolite:12harachd;bigg.metabolite:CE0347;biggM:12harachd;biggM:M_12harachd;biggM:M_CE0347;hmdb:HMDB0004698;hmdb:HMDB0006111;hmdb:HMDB04698;hmdb:HMDB06111;lipidmaps:LMFA03060063;lipidmapsM:LMFA03060063
MNXM728289	11-deoxycortisol	M_11docrtsl_c;M_11docrtsl_e;M_11docrtsl_m;M_11docrtsl_r	C21H30O4	346.4605	0	chebi:28324;CHEBI:28324;SLM:000485328;bigg.metabolite:11docrtsl;biggM:11docrtsl;biggM:M_11docrtsl;chebi:19124;chebi:714;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/b7914819-ecf1-4f4b-a88d-b7bbd16014b8;envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/b7914819-ecf1-4f4b-a88d-b7bbd16014b8;hmdb:HMDB0000015;hmdb:HMDB00015;kegg.compound:C05488;kegg.drug:D03595;keggC:C05488;keggC:M_C05488;keggD:D03595;keggD:M_D03595;lipidmaps:LMST02030086;lipidmapsM:LMST02030086;metacyc.compound:11-DEOXY-CORTISOL;metacycM:11-DEOXY-CORTISOL;reactome:R-ALL-193966;reactome:R-ALL-193998;reactomeM:R-ALL-193966;reactomeM:R-ALL-193998;seed.compound:cpd03268;seedM:M_cpd03268;seedM:cpd03268;slm:000485328
MNXM728292	12S-HHT	M_CE1243_c;M_CE1243_e	C17H25O3	277.3786	-1	biggM:CE1243;bigg.metabolite:CE1243;biggM:M_CE1243
MNXM728294	AMP	M_amp_c;M_amp_e;M_amp_g;M_amp_l;M_amp_m;M_amp_n;M_amp_r;M_amp_x	C10H12N5O7P	345.205541	-2	chebi:456215;CHEBI:16027;CHEBI:40721;CHEBI:456215;bigg.metabolite:amp;biggM:M_amp;biggM:amp;chebi:12056;chebi:13234;chebi:13235;chebi:13736;chebi:13740;chebi:16027;chebi:22242;chebi:22245;chebi:2356;chebi:40510;chebi:40721;chebi:40726;chebi:40786;chebi:40826;chebi:47222;hmdb:HMDB0000045;hmdb:HMDB00045;kegg.compound:C00020;kegg.drug:D02769;keggC:C00020;keggC:M_C00020;keggD:D02769;keggD:M_D02769;metacyc.compound:AMP;metacycM:AMP;reactome:R-ALL-109275;reactome:R-ALL-159448;reactome:R-ALL-164121;reactome:R-ALL-2046064;reactome:R-ALL-389620;reactome:R-ALL-76577;reactomeM:R-ALL-109275;reactomeM:R-ALL-159448;reactomeM:R-ALL-164121;reactomeM:R-ALL-2046064;reactomeM:R-ALL-389620;reactomeM:R-ALL-76577;sabiork.compound:1273;sabiorkM:1273;seed.compound:cpd00018;seedM:M_cpd00018;seedM:cpd00018
MNXM728337	L-isoleucine	M_ile__L_c;M_ile__L_e;M_ile__L_m	C6H13NO2	131.17296	0	chebi:58045;CHEBI:17191;CHEBI:32604;CHEBI:32605;CHEBI:38264;CHEBI:58045;bigg.metabolite:ile__L;biggM:M_ile__L;biggM:ile-L;biggM:ile__L;chebi:13127;chebi:17191;chebi:21344;chebi:32604;chebi:32605;chebi:38264;chebi:43290;chebi:43342;chebi:43366;chebi:6255;hmdb:HMDB0000172;hmdb:HMDB00172;hmdb:HMDB0033923;hmdb:HMDB33923;kegg.compound:C00407;kegg.compound:C16434;kegg.drug:D00065;keggC:C00407;keggC:C16434;keggC:M_C00407;keggC:M_C16434;keggD:D00065;keggD:M_D00065;lipidmaps:LMFA01100047;lipidmapsM:LMFA01100047;metacyc.compound:ILE;metacycM:ILE;reactome:R-ALL-113537;reactome:R-ALL-30102;reactome:R-ALL-352001;reactomeM:R-ALL-113537;reactomeM:R-ALL-30102;reactomeM:R-ALL-352001;sabiork.compound:23116;sabiork.compound:70;sabiorkM:23116;sabiorkM:70;seed.compound:cpd00322;seed.compound:cpd15139;seedM:M_cpd00322;seedM:M_cpd15139;seedM:cpd00322;seedM:cpd15139
MNXM728400	alpha-isomaltose	M_isomal_e	C12H22O11	342.29648	0	metacycM:CPD-16575;CHEBI:28189;bigg.metabolite:HC00229;bigg.metabolite:isomal;biggM:HC00229;biggM:M_HC00229;biggM:M_isomal;biggM:isomal;chebi:24901;chebi:28189;chebi:6026;kegg.compound:C00252;kegg.glycan:G01318;keggC:C00252;keggC:M_C00252;keggG:G01318;keggG:M_G01318;metacyc.compound:CPD-16575;metacyc.compound:Isomaltose;metacycM:Isomaltose;reactome:R-ALL-5659875;reactomeM:R-ALL-5659875;sabiork.compound:1993;sabiorkM:1993;seed.compound:cpd00217;seed.compound:cpd35829;seedM:M_cpd00217;seedM:M_cpd35829;seedM:cpd00217;seedM:cpd35829
MNXM728506	a 1-acyl-sn-glycero-3-phosphate	M_HC02042_c	C4H6O7P*	197.060001	-2	chebi:57970;CHEBI:57970;SLM:000000333;bigg.metabolite:HC02042;biggM:HC02042;biggM:M_HC02042;chebi:74916;kegg.compound:C00681;keggC:C00681;keggC:M_C00681;metacyc.compound:ACYL-SN-GLYCEROL-3P;metacycM:ACYL-SN-GLYCEROL-3P;slm:000000333
MNXM728520	(11Z)-octadecenoyl-CoA	M_octd11ecoa_c;M_octd11ecoa_m	C39H64N7O17P3S	1027.949723	-4	chebi:75121;CHEBI:75121;CHEBI:75354;SLM:000000676;bigg.metabolite:octd11ecoa;biggM:M_octd11ecoa;biggM:octd11ecoa;chebi:75354;kegg.compound:C21945;keggC:C21945;keggC:M_C21945;metacyc.compound:CPD-18346;metacycM:CPD-18346;seed.compound:cpd30415;seed.compound:cpd35865;seedM:M_cpd30415;seedM:M_cpd35865;seedM:cpd30415;seedM:cpd35865;slm:000000676
MNXM728564	3-hydroxy-L-kynurenine	M_hLkynr_c;M_hLkynr_e	C10H12N2O4	224.21336	0	chebi:58125;CHEBI:1547;CHEBI:17380;CHEBI:58125;bigg.metabolite:hLkynr;biggM:M_hLkynr;biggM:hLkynr;chebi:11823;chebi:1530;chebi:1547;chebi:17380;chebi:20055;hmdb:HMDB0000732;hmdb:HMDB0001152;hmdb:HMDB0011631;hmdb:HMDB00732;hmdb:HMDB01152;hmdb:HMDB11631;kegg.compound:C02794;kegg.compound:C03227;keggC:C02794;keggC:C03227;keggC:M_C02794;keggC:M_C03227;metacyc.compound:3-HYDROXY-L-KYNURENINE;metacycM:3-HYDROXY-L-KYNURENINE;reactome:R-ALL-34351;reactomeM:R-ALL-34351;sabiork.compound:6346;sabiork.compound:6493;sabiorkM:6346;sabiorkM:6493;seed.compound:cpd01804;seed.compound:cpd02065;seedM:M_cpd01804;seedM:M_cpd02065;seedM:cpd01804;seedM:cpd02065
MNXM728664	1-(9Z,12Z)-octadecadienoyl-sn-glycero-3-phosphocholine	M_pchollinl_hs_c;M_pchollinl_hs_e	C26H50NO7P	519.651501	0	chebi:28733;CHEBI:28733;SLM:000020756;bigg.metabolite:pchollinl_hs;biggM:M_pchollinl_hs;biggM:pchollinl_hs;chebi:19057;chebi:637;chebi:73869;chebi:84022;hmdb:HMDB0010386;hmdb:HMDB10386;lipidmaps:LMGP01050035;lipidmapsM:LMGP01050035;metacyc.compound:CPD-8347;metacycM:CPD-8347;seed.compound:cpd02531;seedM:M_cpd02531;seedM:cpd02531;slm:000020756
MNXM728739	Protein serine	M_Ser_Gly_Ala_X_Gly_c;M_Ser_Gly_Ala_X_Gly_g;M_Ser_Gly_Ala_X_Gly_l;M_Ser_Gly_Ala_X_Gly_r	C4H6N2O3*	130.10212	0	chebi:8572;CHEBI:8572;bigg.metabolite:Ser_Gly_Ala_X_Gly;biggM:M_Ser_Gly_Ala_X_Gly;biggM:Ser_Gly_Ala_X_Gly
MNXM728793	4-hydroxybutanoate	M_4ohbut_c;M_4ohbut_e;M_4ohbut_m	C4H7O3	103.09658	-1	chebi:16724;CHEBI:16724;CHEBI:30830;SLM:000389796;bigg.metabolite:4ohbut;biggM:4ohbut;biggM:M_4ohbut;chebi:12006;chebi:1860;chebi:20401;chebi:20402;chebi:30830;chebi:386065;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a41e6b76-b462-49d4-ae42-391ef00bf98c;envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/a41e6b76-b462-49d4-ae42-391ef00bf98c;hmdb:HMDB0000710;hmdb:HMDB0015507;hmdb:HMDB00710;hmdb:HMDB15507;kegg.compound:C00989;kegg.compound:C01991;keggC:C00989;keggC:C01991;keggC:M_C00989;keggC:M_C01991;lipidmaps:LMFA01050006;lipidmapsM:LMFA01050006;metacyc.compound:4-HYDROXY-BUTYRATE;metacycM:4-HYDROXY-BUTYRATE;reactome:R-ALL-880041;reactomeM:R-ALL-880041;sabiork.compound:2203;sabiorkM:2203;seed.compound:cpd00728;seedM:M_cpd00728;seedM:cpd00728;slm:000389796
MNXM728835	aldosterone	M_aldstrn_c;M_aldstrn_e;M_aldstrn_m	C21H28O5	360.44402	0	chebi:27584;CHEBI:27584;SLM:000485683;bigg.metabolite:aldstrn;biggM:M_aldstrn;biggM:aldstrn;chebi:22306;chebi:2563;chebi:40919;kegg.compound:C01780;kegg.drug:D10528;keggC:C01780;keggC:M_C01780;keggD:D10528;keggD:M_D10528;lipidmaps:LMST02030026;lipidmapsM:LMST02030026;metacyc.compound:ALDOSTERONE;metacycM:ALDOSTERONE;reactome:R-ALL-193982;reactomeM:R-ALL-193982;seed.compound:cpd01228;seedM:M_cpd01228;seedM:cpd01228;slm:000485683
MNXM728837	Ursodeoxycholate	M_HC02194_c;M_HC02194_e	C24H39O4	391.56406	-1	biggM:HC02194;bigg.metabolite:HC02194;biggM:M_HC02194
MNXM728840	4,4-dimethyl-5alpha-cholesta-8,24-dien-3beta-ol	M_44mzym_c;M_44mzym_r	C29H48O	412.69082	0	chebi:18364;CHEBI:18364;SLM:000000314;bigg.metabolite:44mzym;biggM:44mzym;biggM:M_44mzym;chebi:11921;chebi:19151;chebi:755;kegg.compound:C05108;keggC:C05108;keggC:M_C05108;lipidmaps:LMST01010176;lipidmapsM:LMST01010176;metacyc.compound:44-DIMETHYL-824-CHOLESTADIENOL;metacycM:44-DIMETHYL-824-CHOLESTADIENOL;reactome:R-ALL-194633;reactome:R-ALL-194704;reactomeM:R-ALL-194633;reactomeM:R-ALL-194704;seed.compound:cpd03038;seedM:M_cpd03038;seedM:cpd03038;slm:000000314
MNXM728887	Thyroglobulin L-tyrosine	M_Tyr_ggn_c;M_Tyr_ggn_e	C10H10N2O3*	206.19808	0	chebi:80693;CHEBI:80693;bigg.metabolite:Tyr_ggn;biggM:M_Tyr_ggn;biggM:Tyr_ggn
MNXM728944	L-asparagine	M_asn__L_c;M_asn__L_e;M_asn__L_m	C4H8N2O3	132.118	0	chebi:58048;CHEBI:17196;CHEBI:22653;CHEBI:32650;CHEBI:32651;CHEBI:32660;CHEBI:32661;CHEBI:58048;bigg.metabolite:asn__L;biggM:M_asn__L;biggM:asn-L;biggM:asn__L;chebi:13083;chebi:17196;chebi:21242;chebi:22653;chebi:32650;chebi:32651;chebi:32660;chebi:32661;chebi:40902;chebi:6191;hmdb:HMDB0000168;hmdb:HMDB00168;kegg.compound:C00152;kegg.compound:C16438;keggC:C00152;keggC:C16438;keggC:M_C00152;keggC:M_C16438;metacyc.compound:ASN;metacycM:ASN;reactome:R-ALL-29642;reactome:R-ALL-351980;reactome:R-ALL-379703;reactomeM:R-ALL-29642;reactomeM:R-ALL-351980;reactomeM:R-ALL-379703;sabiork.compound:21052;sabiork.compound:72;sabiorkM:21052;sabiorkM:72;seed.compound:cpd00132;seed.compound:cpd15142;seedM:M_cpd00132;seedM:M_cpd15142;seedM:cpd00132;seedM:cpd15142
MNXM728946	creatinine	M_crtn_c;M_crtn_e	C4H7N3O	113.118	0	chebi:16737;CHEBI:16737;bigg.metabolite:crtn;biggM:M_crtn;biggM:crtn;chebi:14029;chebi:23406;chebi:3910;hmdb:HMDB0000562;hmdb:HMDB00562;kegg.compound:C00791;kegg.drug:D03600;keggC:C00791;keggC:M_C00791;keggD:D03600;keggD:M_D03600;metacyc.compound:CREATININE;metacycM:CREATININE;reactome:R-ALL-30733;reactome:R-ALL-446592;reactomeM:R-ALL-30733;reactomeM:R-ALL-446592;sabiork.compound:5239;sabiorkM:5239;seed.compound:cpd00585;seedM:M_cpd00585;seedM:cpd00585
MNXM728947	creatine	M_creat_c;M_creat_e;M_creat_m	C4H9N3O2	131.13328	0	chebi:57947;CHEBI:16919;CHEBI:57947;CHEBI:66924;bigg.metabolite:creat;biggM:M_creat;biggM:creat;chebi:14028;chebi:16919;chebi:23404;chebi:3909;chebi:41678;chebi:66924;hmdb:HMDB0000064;hmdb:HMDB00064;kegg.compound:C00300;keggC:C00300;keggC:M_C00300;metacyc.compound:CREATINE;metacycM:CREATINE;reactome:R-ALL-200381;reactome:R-ALL-29916;reactomeM:R-ALL-200381;reactomeM:R-ALL-29916;sabiork.compound:5036;sabiorkM:5036;seed.compound:cpd00250;seedM:M_cpd00250;seedM:cpd00250
MNXM728980	[propionyl-CoA:carbon-dioxide ligase (ADP-forming)]	M_apoC_Lys_btn_c;M_apoC_Lys_btn_m	C17H27N5O4S*	397.49358	0	metacycM:Propionyl-CoA-CO2-ligases;bigg.metabolite:apoC_Lys_btn;biggM:M_apoC_Lys_btn;biggM:apoC_Lys_btn;metacyc.compound:Propionyl-CoA-CO2-ligases
MNXM729076	thioredoxin disulfide	M_trdox_c;M_trdox_n	C6H8N2O2S2*	204.272	0	chebi:18191;CHEBI:18191;CHEBI:50058;bigg.metabolite:trdox;biggM:M_trdox;biggM:trdox;chebi:14726;chebi:15240;chebi:50058;chebi:7845;reactome:R-ALL-2142833;reactomeM:R-ALL-2142833
MNXM729106	L-dopaquinone	M_dopaqn_c	C9H9NO4	195.1721	0	chebi:57924;CHEBI:16852;CHEBI:57924;bigg.metabolite:dopaqn;biggM:M_dopaqn;biggM:dopaqn;chebi:14204;chebi:16852;chebi:23887;chebi:4699;hmdb:HMDB0001229;hmdb:HMDB01229;kegg.compound:C00822;keggC:C00822;keggC:M_C00822;metacyc.compound:DOPAQUINONE;metacycM:DOPAQUINONE;reactome:R-ALL-5662695;reactomeM:R-ALL-5662695;sabiork.compound:22731;sabiork.compound:5253;sabiorkM:22731;sabiorkM:5253;seed.compound:cpd00612;seedM:M_cpd00612;seedM:cpd00612
MNXM729110	13-cis-retinol	M_retinol_cis_13_c	C20H30O	286.4516	0	chebi:45479;CHEBI:45479;bigg.metabolite:retinol_cis_13;biggM:M_retinol_cis_13;biggM:retinol_cis_13;hmdb:HMDB0000305;hmdb:HMDB0003439;hmdb:HMDB0006216;hmdb:HMDB0006217;hmdb:HMDB0006221;hmdb:HMDB00305;hmdb:HMDB03439;hmdb:HMDB06216;hmdb:HMDB06217;hmdb:HMDB06221;kegg.compound:C19962;keggC:C19962;keggC:M_C19962;lipidmaps:LMPR01090011;lipidmapsM:LMPR01090011;metacyc.compound:CPD-13550;metacycM:CPD-13550;seed.compound:cpd21201;seedM:M_cpd21201;seedM:cpd21201
MNXM729132	(R)-lipoate	M_lipoate_c;M_lipoate_e	C8H13O2S2	205.31962	-1	chebi:83088;CHEBI:16494;CHEBI:30313;CHEBI:30314;CHEBI:83088;bigg.metabolite:lipoate;biggM:M_lipoate;biggM:lipoate;chebi:14519;chebi:146958;chebi:16494;chebi:25056;chebi:25058;chebi:30313;chebi:30314;chebi:6492;hmdb:HMDB0001451;hmdb:HMDB0014312;hmdb:HMDB01451;hmdb:HMDB14312;kegg.compound:C00725;kegg.compound:C16241;kegg.drug:D00086;keggC:C00725;keggC:C16241;keggC:M_C00725;keggC:M_C16241;keggD:D00086;keggD:M_D00086;lipidmaps:LMFA01130001;lipidmapsM:LMFA01130001;metacyc.compound:LIPOIC-ACID;metacycM:LIPOIC-ACID;reactome:R-ALL-429590;reactome:R-ALL-429608;reactomeM:R-ALL-429590;reactomeM:R-ALL-429608;sabiork.compound:31137;sabiork.compound:5201;sabiorkM:31137;sabiorkM:5201;seed.compound:cpd00541;seed.compound:cpd14958;seedM:M_cpd00541;seedM:M_cpd14958;seedM:cpd00541;seedM:cpd14958
MNXM729215	Zn(2+)	M_zn2_c;M_zn2_e	Zn	65.39	2	chebi:29105;CHEBI:29105;bigg.metabolite:HC02172;bigg.metabolite:zn2;biggM:HC02172;biggM:M_HC02172;biggM:M_zn2;biggM:zn2;chebi:10113;chebi:27368;chebi:49972;chebi:49982;hmdb:HMDB0001303;hmdb:HMDB0015532;hmdb:HMDB01303;hmdb:HMDB15532;kegg.compound:C00038;keggC:C00038;keggC:M_C00038;metacyc.compound:ZN+2;metacycM:ZN+2;reactome:R-ALL-109265;reactome:R-ALL-1562550;reactome:R-ALL-158417;reactome:R-ALL-190019;reactome:R-ALL-200493;reactome:R-ALL-216667;reactome:R-ALL-216785;reactome:R-ALL-29426;reactome:R-ALL-3777117;reactome:R-ALL-435350;reactome:R-ALL-437093;reactome:R-ALL-442320;reactome:R-ALL-5211336;reactome:R-ALL-5228397;reactome:R-ALL-5228942;reactome:R-ALL-5668571;reactome:R-ALL-880067;reactome:R-ALL-975815;reactomeM:R-ALL-109265;reactomeM:R-ALL-1562550;reactomeM:R-ALL-158417;reactomeM:R-ALL-190019;reactomeM:R-ALL-200493;reactomeM:R-ALL-216667;reactomeM:R-ALL-216785;reactomeM:R-ALL-29426;reactomeM:R-ALL-3777117;reactomeM:R-ALL-435350;reactomeM:R-ALL-437093;reactomeM:R-ALL-442320;reactomeM:R-ALL-5211336;reactomeM:R-ALL-5228397;reactomeM:R-ALL-5228942;reactomeM:R-ALL-5668571;reactomeM:R-ALL-880067;reactomeM:R-ALL-975815;sabiork.compound:1281;sabiorkM:1281;seed.compound:cpd00034;seedM:M_cpd00034;seedM:cpd00034
MNXM729267	5alpha-androstane-3alpha,17beta-diol	M_CE2209_c;M_CE2209_e	C19H32O2	292.45618	0	chebi:36713;CHEBI:18011;CHEBI:36713;SLM:000001057;SLM:000390126;bigg.metabolite:CE2209;biggM:CE2209;biggM:M_CE2209;chebi:13831;chebi:18011;chebi:2711;hmdb:HMDB0000554;hmdb:HMDB00554;kegg.compound:C03852;keggC:C03852;keggC:M_C03852;lipidmaps:LMST02020052;lipidmapsM:LMST02020052;metacyc.compound:ANDROSTAN-3-ALPHA17-BETA-DIOL;metacyc.compound:CPD-13179;metacycM:ANDROSTAN-3-ALPHA17-BETA-DIOL;metacycM:CPD-13179;seed.compound:cpd02403;seed.compound:cpd23769;seedM:M_cpd02403;seedM:M_cpd23769;seedM:cpd02403;seedM:cpd23769;slm:000001057;slm:000390126
MNXM729302	NH4(+)	M_nh4_c;M_nh4_e;M_nh4_m;M_nh4_n;M_nh4_r;M_nh4_x	H4N	18.0385	1	chebi:28938;CHEBI:135980;CHEBI:16134;CHEBI:28938;bigg.metabolite:nh3;bigg.metabolite:nh4;biggM:M_nh3;biggM:M_nh4;biggM:nh3;biggM:nh4;chebi:13405;chebi:13406;chebi:13407;chebi:135980;chebi:13771;chebi:16134;chebi:22533;chebi:22534;chebi:44269;chebi:44284;chebi:44404;chebi:49783;chebi:7434;chebi:7435;envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41e4c903-407f-49f7-bf6b-0a94d39fa3a7;envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096;envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/96667bd9-aeae-4e8f-89d3-100d0396af05;envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/41e4c903-407f-49f7-bf6b-0a94d39fa3a7;envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/27a89bdf-42f7-478f-91d8-e39881581096;envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/96667bd9-aeae-4e8f-89d3-100d0396af05;hmdb:HMDB0000051;hmdb:HMDB00051;hmdb:HMDB0041827;hmdb:HMDB41827;kegg.compound:C00014;kegg.compound:C01342;kegg.drug:D02915;kegg.drug:D02916;keggC:C00014;keggC:C01342;keggC:M_C00014;keggC:M_C01342;keggD:D02915;keggD:D02916;keggD:M_D02915;keggD:M_D02916;metacyc.compound:AMMONIA;metacyc.compound:AMMONIUM;metacycM:AMMONIA;metacycM:AMMONIUM;reactome:R-ALL-113561;reactome:R-ALL-140912;reactome:R-ALL-2022135;reactome:R-ALL-29382;reactome:R-ALL-31633;reactome:R-ALL-389843;reactome:R-ALL-76230;reactomeM:R-ALL-113561;reactomeM:R-ALL-140912;reactomeM:R-ALL-2022135;reactomeM:R-ALL-29382;reactomeM:R-ALL-31633;reactomeM:R-ALL-389843;reactomeM:R-ALL-76230;sabiork.compound:1268;sabiork.compound:43;sabiorkM:1268;sabiorkM:43;seed.compound:cpd00013;seed.compound:cpd19013;seedM:M_cpd00013;seedM:M_cpd19013;seedM:cpd00013;seedM:cpd19013
MNXM729306	a 1,2-diacylglycero-3-phosphate	M_pa_hs_c;M_pa_hs_e;M_pa_hs_g;M_pa_hs_m;M_pa_hs_n;M_pa_hs_r	C5H5O8P*	224.062161	-2	chebi:57739;CHEBI:57739;bigg.metabolite:pa_hs;biggM:M_pa_hs;biggM:pa_hs;kegg.compound:C00416;keggC:C00416;keggC:M_C00416;sabiork.compound:3006;sabiorkM:3006;seed.compound:cpd11422;seedM:M_cpd11422;seedM:cpd11422
MNXM729337	13,16,19-Docosatrienoic acid	M_M00341_c;M_M00341_e;M_M00341_r	C22H37O2	333.52798	-1	chebi:80549;CHEBI:80549;bigg.metabolite:M00341;biggM:M00341;biggM:M_M00341;kegg.compound:C16534;keggC:C16534;keggC:M_C16534;lipidmaps:LMFA01030407;lipidmapsM:LMFA01030407;seed.compound:cpd16348;seedM:M_cpd16348;seedM:cpd16348
MNXM729338	(15S)-hydroperoxy-(8Z,11Z,13E)-eicosatrienoate	M_CE6230_c	C20H33O4	337.47362	-1	chebi:144787;CHEBI:144787;CHEBI:144863;bigg.metabolite:CE6230;biggM:CE6230;biggM:M_CE6230;chebi:144863
MNXM729369	3(S)-hydroxy-docosa-10,13,16,19-all-cis-tetraenoyl-CoA	M_CE4848_c	C43H66N7O18P3S	1094.007803	-4	biggM:CE4848;bigg.metabolite:CE4848;biggM:M_CE4848
MNXM729381	3-hydroxydecanoylcarnitine	M_3deccrn_c;M_3deccrn_e	C17H33NO5	331.44766	0	chebi:73051;CHEBI:73051;bigg.metabolite:3deccrn;biggM:3deccrn;biggM:M_3deccrn
MNXM729383	glutathione disulfide	M_gthox_c;M_gthox_e;M_gthox_m;M_gthox_r	C20H30N6O12S2	610.61744	-2	chebi:58297;CHEBI:17858;CHEBI:58297;bigg.metabolite:gthox;biggM:M_gthox;biggM:gthox;chebi:14328;chebi:14720;chebi:17858;chebi:24336;chebi:42832;chebi:7840;kegg.compound:C00127;kegg.drug:D00031;keggC:C00127;keggC:M_C00127;keggD:D00031;keggD:M_D00031;metacyc.compound:OXIDIZED-GLUTATHIONE;metacycM:OXIDIZED-GLUTATHIONE;reactome:R-ALL-111745;reactome:R-ALL-1655882;reactome:R-ALL-3341331;reactomeM:R-ALL-111745;reactomeM:R-ALL-1655882;reactomeM:R-ALL-3341331;sabiork.compound:1939;sabiorkM:1939;seed.compound:cpd00111;seedM:M_cpd00111;seedM:cpd00111
MNXM729393	4-hydroxy-17beta-estradiol	M_hestratriol_c;M_hestratriol_e;M_hestratriol_l;M_hestratriol_r	C18H24O3	288.38136	0	chebi:62845;CHEBI:62845;SLM:000485708;bigg.metabolite:hestratriol;biggM:M_hestratriol;biggM:hestratriol;chebi:34424;kegg.compound:C14209;keggC:C14209;keggC:M_C14209;lipidmaps:LMST02010028;lipidmapsM:LMST02010028;reactome:R-ALL-211973;reactomeM:R-ALL-211973;seed.compound:cpd09908;seedM:M_cpd09908;seedM:cpd09908;slm:000485708
MNXM729415	5-methoxy-2-{[(4-methoxy-3,5-dimethylpyridin-2-yl)methyl]sulfinyl}-1H-benzimidazole	M_omeprazole_c;M_omeprazole_e	C17H19N3O3S	345.41718	0	chebi:77260;CHEBI:77260;CHEBI:91766;bigg.metabolite:omeprazole;biggM:M_omeprazole;biggM:omeprazole;chebi:91766;hmdb:HMDB0001913;hmdb:HMDB01913;kegg.compound:C07324;kegg.drug:D00455;keggC:C07324;keggC:M_C07324;keggD:D00455;keggD:M_D00455;sabiork.compound:9435;sabiorkM:9435
MNXM729417	5beta-cholestane-3alpha,7alpha,27-triol	M_CE0233_c	C27H48O3	420.66822	0	biggM:CE0233;bigg.metabolite:CE0233;biggM:M_CE0233
MNXM729460	All-cis-12,15,18,21-tetracosatetraenoyl-CoA	M_CE4855_c;M_CE4855_x	C45H70N7O17P3S	1106.061563	-4	biggM:CE4855;bigg.metabolite:CE4855;biggM:M_CE4855
MNXM729503	Apelin (1-12)	M_CE4724_e	C60H105N22O15S	1406.68098	3	biggM:CE4724;bigg.metabolite:CE4724;biggM:M_CE4724;hmdb:HMDB0060264;hmdb:HMDB60264
MNXM729547	Beta-casomorphin	M_CE2915_e	C44H60N7O11	862.98778	-1	biggM:CE2915;bigg.metabolite:CE2915;biggM:M_CE2915;hmdb:HMDB0059787;hmdb:HMDB59787
